# Simulation data produced by HOMEO---the homeostat simulation program
# Data printed on: 2013-05-29 10:53:55.895793
# There were exactly 4 units in this simulation
Unit-1,Unit-1_unisel,Unit-2,Unit-2_unisel,Unit-3,Unit-3_unisel,Unit-4,Unit-4_unisel,
787,-9.96246000,0.00000000,2.42255000,0.00000000,-7.23445000,0.00000000,8.23518000,0.00000000
788,-9.94800000,0.00000000,2.54937000,0.00000000,-7.21727000,0.00000000,8.30683000,0.00000000
789,-9.96212000,1.00000000,2.66617000,0.00000000,-7.19395000,0.00000000,8.38233000,0.00000000
790,-9.95247000,0.00000000,2.73878000,0.00000000,-7.20034000,0.00000000,8.44478000,0.00000000
791,-9.97218000,0.00000000,2.86264000,0.00000000,-7.20138000,0.00000000,8.51135000,0.00000000
792,-9.98249000,0.00000000,2.97684000,0.00000000,-7.19238000,0.00000000,8.58375000,0.00000000
793,-9.99549000,0.00000000,3.09670000,0.00000000,-7.19238000,0.00000000,8.63729000,0.00000000
794,-10.00000000,0.00000000,3.21638000,0.00000000,-7.15510000,0.00000000,8.70248000,0.00000000
795,-10.00000000,0.00000000,3.34186000,0.00000000,-7.15500000,0.00000000,8.77011000,0.00000000
796,-9.99916000,0.00000000,3.46200000,0.00000000,-7.16134000,0.00000000,8.84690000,0.00000000
797,-10.00000000,0.00000000,3.58389000,0.00000000,-7.15232000,0.00000000,8.91485000,0.00000000
798,-9.99702000,0.00000000,3.72050000,0.00000000,-7.15078000,0.00000000,8.97094000,0.00000000
799,-10.00000000,1.00000000,3.83960000,0.00000000,-7.12693000,0.00000000,9.04008000,1.00000000
800,-9.97463000,0.00000000,3.97058000,0.00000000,-7.10827000,0.00000000,9.10169000,0.00000000
801,-9.96269000,0.00000000,4.08136000,0.00000000,-7.10112000,0.00000000,9.16158000,0.00000000
802,-9.99666000,0.00000000,4.18605000,0.00000000,-7.07374000,0.00000000,9.23108000,0.00000000
803,-9.99986000,0.00000000,4.33655000,0.00000000,-7.06177000,0.00000000,9.29208000,0.00000000
804,-9.99981000,0.00000000,4.44818000,0.00000000,-7.03922000,0.00000000,9.34608000,0.00000000
805,-9.99490000,0.00000000,4.57165000,0.00000000,-7.02249000,0.00000000,9.40555000,0.00000000
806,-9.98279000,0.00000000,4.70620000,0.00000000,-6.99677000,0.00000000,9.45996000,0.00000000
807,-9.99211000,0.00000000,4.81309000,0.00000000,-6.97207000,0.00000000,9.52115000,0.00000000
808,-9.99967000,0.00000000,4.92300000,0.00000000,-6.96133000,0.00000000,9.57870000,0.00000000
809,-9.99750000,1.00000000,5.03813000,0.00000000,-6.95182000,0.00000000,9.63912000,1.00000000
810,-9.99980000,0.00000000,5.15695000,0.00000000,-6.92075000,0.00000000,9.69248000,0.00000000
811,-10.00000000,0.00000000,5.27013000,0.00000000,-6.89805000,0.00000000,9.73619000,0.00000000
812,-10.00000000,0.00000000,5.39987000,0.00000000,-6.86832000,0.00000000,9.78782000,0.00000000
813,-9.99009000,0.00000000,5.53611000,0.00000000,-6.83526000,0.00000000,9.83092000,0.00000000
814,-9.99408000,0.00000000,5.65257000,0.00000000,-6.79584000,0.00000000,9.87733000,0.00000000
815,-9.99560000,0.00000000,5.79346000,0.00000000,-6.76690000,0.00000000,9.92067000,0.00000000
816,-10.00000000,0.00000000,5.92838000,0.00000000,-6.73099000,0.00000000,9.95698000,0.00000000
817,-9.98869000,0.00000000,6.04690000,0.00000000,-6.69238000,0.00000000,10.00000000,0.00000000
818,-9.98732000,0.00000000,6.15288000,0.00000000,-6.65363000,0.00000000,9.99718000,0.00000000
819,-10.00000000,1.00000000,6.25886000,0.00000000,-6.63007000,0.00000000,9.99775000,1.00000000
820,-10.00000000,0.00000000,6.37546000,0.00000000,-6.59932000,0.00000000,9.99070000,0.00000000
821,-9.99019000,0.00000000,6.45082000,0.00000000,-6.54441000,0.00000000,9.99436000,0.00000000
822,-9.99237000,0.00000000,6.58864000,0.00000000,-6.48942000,0.00000000,9.99549000,0.00000000
823,-9.98721000,0.00000000,6.72010000,0.00000000,-6.46097000,0.00000000,9.99109000,0.00000000
824,-9.98449000,0.00000000,6.86415000,0.00000000,-6.42441000,0.00000000,9.97897000,0.00000000
825,-9.99717000,0.00000000,6.96711000,0.00000000,-6.36928000,0.00000000,9.97183000,0.00000000
826,-9.98746000,0.00000000,7.07289000,0.00000000,-6.31032000,0.00000000,9.95928000,0.00000000
827,-9.97353000,0.00000000,7.19607000,0.00000000,-6.28236000,0.00000000,9.94430000,0.00000000
828,-9.98136000,0.00000000,7.34461000,0.00000000,-6.23074000,0.00000000,9.93528000,0.00000000
829,-9.98172000,1.00000000,7.47306000,0.00000000,-6.19962000,0.00000000,9.92735000,1.00000000
830,-10.00000000,0.00000000,7.61520000,0.00000000,-6.18386000,0.00000000,9.91029000,0.00000000
831,-10.00000000,0.00000000,7.74273000,0.00000000,-6.14455000,0.00000000,9.89880000,0.00000000
832,-10.00000000,0.00000000,7.88114000,0.00000000,-6.11568000,0.00000000,9.88228000,0.00000000
833,-10.00000000,0.00000000,8.00165000,0.00000000,-6.07113000,0.00000000,9.87200000,0.00000000
834,-9.99382000,0.00000000,8.08656000,0.00000000,-6.02674000,0.00000000,9.86544000,0.00000000
835,-10.00000000,0.00000000,8.20620000,0.00000000,-5.98933000,0.00000000,9.85282000,0.00000000
836,-9.98366000,0.00000000,8.34324000,0.00000000,-5.93803000,0.00000000,9.84306000,0.00000000
837,-9.99619000,0.00000000,8.46263000,0.00000000,-5.87932000,0.00000000,9.82293000,0.00000000
838,-10.00000000,0.00000000,8.59202000,0.00000000,-5.82547000,0.00000000,9.80521000,0.00000000
839,-9.99555000,1.00000000,8.72507000,0.00000000,-5.76521000,0.00000000,9.77652000,1.00000000
840,-9.97935000,0.00000000,8.83996000,0.00000000,-5.72494000,0.00000000,9.76627000,0.00000000
841,-10.00000000,0.00000000,8.95079000,0.00000000,-5.67916000,0.00000000,9.75381000,0.00000000
842,-10.00000000,0.00000000,9.05795000,0.00000000,-5.63529000,0.00000000,9.72826000,0.00000000
843,-10.00000000,0.00000000,9.18051000,0.00000000,-5.57100000,0.00000000,9.70627000,0.00000000
844,-9.99417000,0.00000000,9.31691000,0.00000000,-5.52349000,0.00000000,9.69300000,0.00000000
845,-10.00000000,0.00000000,9.44126000,0.00000000,-5.47999000,0.00000000,9.66633000,0.00000000
846,-9.99628000,0.00000000,9.60609000,0.00000000,-5.43660000,0.00000000,9.64465000,0.00000000
847,-9.96795000,0.00000000,9.73161000,0.00000000,-5.38278000,0.00000000,9.62761000,0.00000000
848,-9.97869000,0.00000000,9.88247000,0.00000000,-5.33626000,0.00000000,9.60244000,0.00000000
849,-9.98531000,1.00000000,10.00000000,1.00000000,-5.29054000,0.00000000,9.58430000,1.00000000
850,-9.98671000,0.00000000,10.00000000,0.00000000,-5.22715000,0.00000000,9.54782000,0.00000000
851,-9.98354000,0.00000000,10.00000000,0.00000000,-5.17621000,0.00000000,9.52707000,0.00000000
852,-9.98211000,0.00000000,10.00000000,0.00000000,-5.11273000,0.00000000,9.50669000,0.00000000
853,-9.99239000,0.00000000,10.00000000,0.00000000,-5.04482000,0.00000000,9.48645000,0.00000000
854,-10.00000000,0.00000000,10.00000000,0.00000000,-4.99118000,0.00000000,9.47481000,0.00000000
855,-10.00000000,0.00000000,9.96734000,0.00000000,-4.94522000,0.00000000,9.44935000,0.00000000
856,-10.00000000,0.00000000,9.98621000,0.00000000,-4.87524000,0.00000000,9.43322000,0.00000000
857,-10.00000000,0.00000000,9.98537000,0.00000000,-4.79399000,0.00000000,9.41276000,0.00000000
858,-9.99188000,0.00000000,10.00000000,0.00000000,-4.72568000,0.00000000,9.39617000,0.00000000
859,-9.99894000,1.00000000,9.99979000,1.00000000,-4.64937000,0.00000000,9.37848000,1.00000000
860,-9.97579000,0.00000000,9.98929000,0.00000000,-4.57057000,0.00000000,9.36041000,0.00000000
861,-9.96421000,0.00000000,9.98085000,0.00000000,-4.49244000,0.00000000,9.34432000,0.00000000
862,-9.94919000,0.00000000,9.99663000,0.00000000,-4.42105000,0.00000000,9.32635000,0.00000000
863,-9.96855000,0.00000000,10.00000000,0.00000000,-4.36043000,0.00000000,9.29512000,0.00000000
864,-9.97090000,0.00000000,9.98596000,0.00000000,-4.28935000,0.00000000,9.26906000,0.00000000
865,-9.97397000,0.00000000,9.98610000,0.00000000,-4.22580000,0.00000000,9.24273000,0.00000000
866,-9.97597000,0.00000000,9.98098000,0.00000000,-4.15866000,0.00000000,9.22053000,0.00000000
867,-9.97803000,0.00000000,9.99573000,0.00000000,-4.08798000,0.00000000,9.19253000,0.00000000
868,-9.98275000,0.00000000,9.98385000,0.00000000,-4.01033000,0.00000000,9.16522000,0.00000000
869,-9.99333000,1.00000000,9.98579000,1.00000000,-3.93269000,0.00000000,9.14048000,1.00000000
870,-10.00000000,0.00000000,10.00000000,0.00000000,-3.85261000,0.00000000,9.11379000,0.00000000
871,-9.97831000,0.00000000,9.99166000,0.00000000,-3.75686000,0.00000000,9.08716000,0.00000000
872,-9.97517000,0.00000000,9.97024000,0.00000000,-3.68391000,0.00000000,9.06066000,0.00000000
873,-9.97578000,0.00000000,9.97645000,0.00000000,-3.60897000,0.00000000,9.02460000,0.00000000
874,-9.98706000,0.00000000,9.97350000,0.00000000,-3.52841000,0.00000000,8.99780000,0.00000000
875,-9.98443000,0.00000000,9.99306000,0.00000000,-3.45075000,0.00000000,8.97647000,0.00000000
876,-9.99859000,0.00000000,10.00000000,0.00000000,-3.35829000,0.00000000,8.94994000,0.00000000
877,-9.98129000,0.00000000,10.00000000,0.00000000,-3.26825000,0.00000000,8.92841000,0.00000000
878,-10.00000000,0.00000000,10.00000000,0.00000000,-3.15449000,0.00000000,8.90440000,0.00000000
879,-10.00000000,1.00000000,10.00000000,1.00000000,-3.05248000,0.00000000,8.89152000,0.00000000
880,-9.99321000,0.00000000,9.99926000,0.00000000,-2.96300000,0.00000000,8.87697000,0.00000000
881,-10.00000000,0.00000000,9.99782000,0.00000000,-2.88018000,0.00000000,8.85845000,0.00000000
882,-10.00000000,0.00000000,9.99637000,0.00000000,-2.77824000,0.00000000,8.84055000,0.00000000
883,-10.00000000,0.00000000,9.99492000,0.00000000,-2.67991000,0.00000000,8.81551000,0.00000000
884,-9.99063000,0.00000000,9.96791000,0.00000000,-2.56949000,0.00000000,8.79904000,0.00000000
885,-10.00000000,0.00000000,9.98685000,0.00000000,-2.48585000,0.00000000,8.79053000,0.00000000
886,-10.00000000,0.00000000,9.97156000,0.00000000,-2.40602000,0.00000000,8.77426000,0.00000000
887,-10.00000000,0.00000000,9.95468000,0.00000000,-2.32985000,0.00000000,8.76038000,0.00000000
888,-9.99236000,0.00000000,9.93300000,0.00000000,-2.26015000,0.00000000,8.74034000,0.00000000
889,-10.00000000,1.00000000,9.92996000,1.00000000,-2.20015000,0.00000000,8.72348000,0.00000000
890,-10.00000000,0.00000000,9.91274000,0.00000000,-2.11800000,0.00000000,8.71504000,0.00000000
891,-10.00000000,0.00000000,9.90738000,0.00000000,-2.02391000,0.00000000,8.70204000,0.00000000
892,-9.99389000,0.00000000,9.90126000,0.00000000,-1.92785000,0.00000000,8.69626000,0.00000000
893,-10.00000000,0.00000000,9.90604000,0.00000000,-1.82811000,0.00000000,8.68655000,0.00000000
894,-10.00000000,0.00000000,9.87405000,0.00000000,-1.72599000,0.00000000,8.67808000,0.00000000
895,-10.00000000,0.00000000,9.85080000,0.00000000,-1.63715000,0.00000000,8.66643000,0.00000000
896,-9.99987000,0.00000000,9.85091000,0.00000000,-1.53629000,0.00000000,8.66058000,0.00000000
897,-9.99974000,0.00000000,9.79730000,0.00000000,-1.45099000,0.00000000,8.64827000,0.00000000
898,-9.99821000,0.00000000,9.78656000,0.00000000,-1.34659000,0.00000000,8.62886000,0.00000000
899,-10.00000000,1.00000000,9.77873000,1.00000000,-1.25546000,0.00000000,8.62567000,0.00000000
900,-9.96241000,0.00000000,9.75627000,0.00000000,-1.13572000,0.00000000,8.61421000,0.00000000
901,-9.94174000,0.00000000,9.75563000,0.00000000,-1.00667000,0.00000000,8.61276000,0.00000000
902,-9.94873000,0.00000000,9.76219000,0.00000000,-0.90542000,0.00000000,8.60403000,0.00000000
903,-9.95505000,0.00000000,9.75900000,0.00000000,-0.80538000,0.00000000,8.59986000,0.00000000
904,-9.94826000,0.00000000,9.72414000,0.00000000,-0.69362000,0.00000000,8.59821000,0.00000000
905,-9.93713000,0.00000000,9.70571000,0.00000000,-0.57958000,0.00000000,8.60260000,0.00000000
906,-9.95308000,0.00000000,9.67038000,0.00000000,-0.48158000,0.00000000,8.60342000,0.00000000
907,-9.97423000,0.00000000,9.65096000,0.00000000,-0.38220000,0.00000000,8.61478000,0.00000000
908,-9.98734000,0.00000000,9.64157000,0.00000000,-0.27104000,0.00000000,8.61475000,0.00000000
909,-10.00000000,1.00000000,9.62634000,1.00000000,-0.17321000,0.00000000,8.62092000,0.00000000
910,-9.99010000,0.00000000,9.60777000,0.00000000,-0.05868000,0.00000000,8.62280000,0.00000000
911,-10.00000000,0.00000000,9.59118000,0.00000000,0.05099000,0.00000000,8.61839000,0.00000000
912,-10.00000000,0.00000000,9.55275000,0.00000000,0.14857000,0.00000000,8.61383000,0.00000000
913,-10.00000000,0.00000000,9.49661000,0.00000000,0.24718000,0.00000000,8.63177000,0.00000000
914,-10.00000000,0.00000000,9.46388000,0.00000000,0.35011000,0.00000000,8.63899000,0.00000000
915,-9.99479000,0.00000000,9.47315000,0.00000000,0.44556000,0.00000000,8.64789000,0.00000000
916,-10.00000000,0.00000000,9.43539000,0.00000000,0.54654000,0.00000000,8.66106000,0.00000000
917,-9.99786000,0.00000000,9.41704000,0.00000000,0.67575000,0.00000000,8.67099000,0.00000000
918,-10.00000000,0.00000000,9.39728000,0.00000000,0.77240000,0.00000000,8.68308000,0.00000000
919,-9.97922000,1.00000000,9.39218000,1.00000000,0.87859000,0.00000000,8.68986000,0.00000000
920,-9.96428000,0.00000000,9.38391000,0.00000000,0.97766000,0.00000000,8.70050000,0.00000000
921,-9.96828000,0.00000000,9.38735000,0.00000000,1.08834000,0.00000000,8.70651000,0.00000000
922,-9.97700000,0.00000000,9.35467000,0.00000000,1.19866000,0.00000000,8.71421000,0.00000000
923,-9.98425000,0.00000000,9.36527000,0.00000000,1.30921000,0.00000000,8.73021000,0.00000000
924,-9.99771000,0.00000000,9.35939000,0.00000000,1.41137000,0.00000000,8.73870000,0.00000000
925,-10.00000000,0.00000000,9.33710000,0.00000000,1.54034000,0.00000000,8.75744000,0.00000000
926,-10.00000000,0.00000000,9.28295000,0.00000000,1.65582000,0.00000000,8.76060000,0.00000000
927,-10.00000000,0.00000000,9.28741000,0.00000000,1.74416000,0.00000000,8.77843000,0.00000000
928,-9.97845000,0.00000000,9.25643000,0.00000000,1.84342000,0.00000000,8.78839000,0.00000000
929,-9.97025000,1.00000000,9.22854000,1.00000000,1.96271000,0.00000000,8.80035000,0.00000000
930,-9.95601000,0.00000000,9.17831000,0.00000000,2.06903000,0.00000000,8.81351000,0.00000000
931,-9.96684000,0.00000000,9.15485000,0.00000000,2.19621000,0.00000000,8.83085000,0.00000000
932,-9.96464000,0.00000000,9.11909000,0.00000000,2.31651000,0.00000000,8.84609000,0.00000000
933,-9.99282000,0.00000000,9.10037000,0.00000000,2.44704000,0.00000000,8.86632000,0.00000000
934,-9.99188000,0.00000000,9.07445000,0.00000000,2.54882000,0.00000000,8.87800000,0.00000000
935,-10.00000000,0.00000000,8.99416000,0.00000000,2.65226000,0.00000000,8.90182000,0.00000000
936,-10.00000000,0.00000000,8.97608000,0.00000000,2.75080000,0.00000000,8.92463000,0.00000000
937,-9.98575000,0.00000000,8.95323000,0.00000000,2.86480000,0.00000000,8.94023000,0.00000000
938,-10.00000000,0.00000000,8.91982000,0.00000000,2.97974000,0.00000000,8.95900000,0.00000000
939,-9.96292000,1.00000000,8.89189000,0.00000000,3.10421000,0.00000000,8.98052000,0.00000000
940,-9.98209000,0.00000000,8.85333000,0.00000000,3.21122000,0.00000000,9.00084000,0.00000000
941,-10.00000000,0.00000000,8.79301000,0.00000000,3.34214000,0.00000000,9.02238000,0.00000000
942,-10.00000000,0.00000000,8.75618000,0.00000000,3.43780000,0.00000000,9.04303000,0.00000000
943,-9.98972000,0.00000000,8.72040000,0.00000000,3.56592000,0.00000000,9.06607000,0.00000000
944,-9.98889000,0.00000000,8.68247000,0.00000000,3.68711000,0.00000000,9.08436000,0.00000000
945,-9.97376000,0.00000000,8.64297000,0.00000000,3.81942000,0.00000000,9.10432000,0.00000000
946,-9.96302000,0.00000000,8.58384000,0.00000000,3.92456000,0.00000000,9.12944000,0.00000000
947,-9.98737000,0.00000000,8.52668000,0.00000000,4.02764000,0.00000000,9.14199000,0.00000000
948,-9.98460000,0.00000000,8.49662000,0.00000000,4.13954000,0.00000000,9.16193000,0.00000000
949,-9.99457000,1.00000000,8.45707000,0.00000000,4.26765000,0.00000000,9.17808000,1.00000000
950,-10.00000000,0.00000000,8.40959000,0.00000000,4.39381000,0.00000000,9.19195000,0.00000000
951,-9.99967000,0.00000000,8.37620000,0.00000000,4.50525000,0.00000000,9.20594000,0.00000000
952,-9.99342000,0.00000000,8.31256000,0.00000000,4.64002000,0.00000000,9.21782000,0.00000000
953,-9.99398000,0.00000000,8.27863000,0.00000000,4.75812000,0.00000000,9.24296000,0.00000000
954,-9.99180000,0.00000000,8.25578000,0.00000000,4.86028000,0.00000000,9.24971000,0.00000000
955,-9.99655000,0.00000000,8.21721000,0.00000000,4.98780000,0.00000000,9.26318000,0.00000000
956,-9.99620000,0.00000000,8.18491000,0.00000000,5.11465000,0.00000000,9.27474000,0.00000000
957,-9.98358000,0.00000000,8.16736000,0.00000000,5.25561000,0.00000000,9.29041000,0.00000000
958,-9.98106000,0.00000000,8.13709000,0.00000000,5.38137000,0.00000000,9.30259000,0.00000000
959,-9.99401000,1.00000000,8.08666000,0.00000000,5.52927000,0.00000000,9.30940000,1.00000000
960,-9.98584000,0.00000000,8.03569000,0.00000000,5.65440000,0.00000000,9.31734000,0.00000000
961,-9.98294000,0.00000000,7.98976000,0.00000000,5.77609000,0.00000000,9.33768000,0.00000000
962,-9.99171000,0.00000000,7.96756000,0.00000000,5.90735000,0.00000000,9.34582000,0.00000000
963,-9.97355000,0.00000000,7.96599000,0.00000000,6.02861000,0.00000000,9.35542000,0.00000000
964,-9.96637000,0.00000000,7.92416000,0.00000000,6.13731000,0.00000000,9.36256000,0.00000000
965,-9.96847000,0.00000000,7.86634000,0.00000000,6.27289000,0.00000000,9.37543000,0.00000000
966,-9.97312000,0.00000000,7.82223000,0.00000000,6.39315000,0.00000000,9.39812000,0.00000000
967,-9.94550000,0.00000000,7.77335000,0.00000000,6.52259000,0.00000000,9.41722000,0.00000000
968,-9.94762000,0.00000000,7.71887000,0.00000000,6.64748000,0.00000000,9.43057000,0.00000000
969,-9.92793000,1.00000000,7.66669000,0.00000000,6.77134000,0.00000000,9.45747000,1.00000000
970,-9.93815000,0.00000000,7.65368000,0.00000000,6.88947000,0.00000000,9.48417000,0.00000000
971,-9.93198000,0.00000000,7.63216000,0.00000000,7.02797000,0.00000000,9.49851000,0.00000000
972,-9.94188000,0.00000000,7.58408000,0.00000000,7.16439000,0.00000000,9.52619000,0.00000000
973,-9.95139000,0.00000000,7.51088000,0.00000000,7.32031000,0.00000000,9.54176000,0.00000000
974,-9.98166000,0.00000000,7.48411000,0.00000000,7.45192000,0.00000000,9.55920000,0.00000000
975,-9.96191000,0.00000000,7.43070000,0.00000000,7.58319000,0.00000000,9.57668000,0.00000000
976,-9.97687000,0.00000000,7.37170000,0.00000000,7.70120000,0.00000000,9.58517000,0.00000000
977,-9.97531000,0.00000000,7.31572000,0.00000000,7.82461000,0.00000000,9.59411000,0.00000000
978,-9.97771000,0.00000000,7.26015000,0.00000000,7.94961000,0.00000000,9.60391000,0.00000000
979,-9.96231000,1.00000000,7.20706000,0.00000000,8.08466000,0.00000000,9.62787000,1.00000000
980,-9.94476000,0.00000000,7.16265000,0.00000000,8.19556000,0.00000000,9.63456000,0.00000000
981,-9.94423000,0.00000000,7.09492000,0.00000000,8.32750000,0.00000000,9.64279000,0.00000000
982,-9.94843000,0.00000000,7.07936000,0.00000000,8.44905000,0.00000000,9.66347000,0.00000000
983,-9.94537000,0.00000000,7.02880000,0.00000000,8.58466000,0.00000000,9.68455000,0.00000000
984,-9.95194000,0.00000000,6.97511000,0.00000000,8.70331000,0.00000000,9.70682000,0.00000000
985,-9.95521000,0.00000000,6.94662000,0.00000000,8.81342000,0.00000000,9.72265000,0.00000000
986,-9.93890000,0.00000000,6.90236000,0.00000000,8.93093000,0.00000000,9.73339000,0.00000000
987,-9.94168000,0.00000000,6.84257000,0.00000000,9.05528000,0.00000000,9.75169000,0.00000000
988,-9.93355000,0.00000000,6.81907000,0.00000000,9.18474000,0.00000000,9.77305000,0.00000000
989,-9.93880000,1.00000000,6.76618000,0.00000000,9.31019000,1.00000000,9.79353000,1.00000000
990,-9.96952000,0.00000000,6.71453000,0.00000000,9.45365000,0.00000000,9.80837000,0.00000000
991,-9.98348000,0.00000000,6.68434000,0.00000000,9.59210000,0.00000000,9.82692000,0.00000000
992,-10.00000000,0.00000000,6.61347000,0.00000000,9.71731000,0.00000000,9.84934000,0.00000000
993,-9.98194000,0.00000000,6.57713000,0.00000000,9.86140000,0.00000000,9.86229000,0.00000000
994,-9.97904000,0.00000000,6.53509000,0.00000000,9.99943000,0.00000000,9.87951000,0.00000000
995,-9.95906000,0.00000000,6.46732000,0.00000000,10.00000000,0.00000000,9.88652000,0.00000000
996,-9.96473000,0.00000000,6.41111000,0.00000000,9.99318000,0.00000000,9.89791000,0.00000000
997,-9.97280000,0.00000000,6.34306000,0.00000000,10.00000000,0.00000000,9.90484000,0.00000000
998,-9.97035000,0.00000000,6.26940000,0.00000000,9.98448000,0.00000000,9.90342000,0.00000000
999,-9.97313000,1.00000000,6.19966000,0.00000000,9.98630000,1.00000000,9.91455000,1.00000000
